review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2026-05-04,May,2026,May 2026,"Comfortable, excellent service, location.",Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-03,May,2026,May 2026,Wonderfull hotel the staff was perfect,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-02,May,2026,May 2026,"Very central property, right next to the Petronas towers with a great view from the pool. Rooms are huge and airy with all the amenities you could need!",Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-02,May,2026,May 2026,Clean and comfortable. Very good facilities for an apartment. Big and spacious. Great location in the heart of KL.,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-02,May,2026,May 2026,It was a great suite and the staff were very helpful and went above and beyond to make our stay enjoyable.,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-01,May,2026,May 2026,Gorgeous top floor excellent view of the Petronus towers with the pool being bigger than it looks on the pictures! Staff super friendly and room large and comfortable. Great location,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-01,May,2026,May 2026,Very friendly staff,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-01,May,2026,May 2026,"Great location, good room plenty of space.amazing roof top restaurant and pool area with amazing view of towers.",Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-30,April,2026,April 2026,This hotel was absolutely stunning for the price we paid. Asia in general tends to be a good value for money but the Ascott Star really exceeded our expectations. Could not recommend enough. The staff were extremely caring and accommodating and we ended up extending our stay an extra night.,Positive,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-28,June,2026,June 2026,"Mediocre apartment hotel location is great it is not a regular hotel, but an apartment hotel and caters for longer term accommodation to all sorts. the pool area on top is really terrible, run down, not really well catered for. the bistro on top is total disgrace, not only us, but several other guests had to cancel our orders, as the the staff it totally incompetent. we were waiting for a bottle of wine for 30mins, didn't get, people next to us, waiting for coffee also 30mins. in the hotel are many strange guests staying, we didn't like it at all. next time I will be really careful choosing accommodation in KL.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-11,June,2026,June 2026,"Great pool and location, but maintenance and cleanliness need attention. The swimming pool was excellent and a real highlight of the stay. The location in KLCC is also very convenient. A few issues affected our stay. There were mosquitoes in the lobby, and the bathroom had no power outlet for the hair dryer and no mirror at the dryer station. On one day we also found a dead cockroach in the bathroom, which was concerning from a hygiene standpoint.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-06-04,June,2026,June 2026,"Think I expected more The room was lovely and having space to chill out was great. The location was really good and you're in the centre of everything. Self checkin did everything in advance including adding all passport details. After travelling just wanted to check in with little fuss and self check in didn t work and therefore had to add all details again. Didn t want to be signed up for rewards programme but person on reception signed me up anyway which was annoying. One reason we chose here was because we had been travelling and the accommodation had a washing machine so could freshen up clothes for the last part of holiday. The washing machine was stinky! Washing up detergent should be supplied even just enough for one load. They specify it needs to be low sud so just provide some. Shouldn t have to buy a huge bag of detergent if just want to do one load of washing. No corkscrew just incase you re planning on getting a bottle wine. Lights inside twin bedroom couldn t be turned off, could do ones in main bedroom but tried all the switches and none turned off the wardrobe ones in the twin which disrupted sleep. Swimming pool on 6th floor had tiles missing and son hurt his toe Swimming pool on top floor had broken wooden boards which felt unsafe , unsteady and wouldn t be able to walk around bare foot. On leaving no one there to check out and felt just poor service. These might all seem like minor things and maybe it s because we ve had exceptional service on our travels throughout Singapore Borneo Malaysia which meant these just took the shine off. All these things collectively just felt not worth it, would have gone somewhere else.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-31,May,2026,May 2026,"Mediocre. Didn t feel 5 star more like 4. No room service was a pain as we had small kids and always rely on room servic Room was nice quality and clean, great amenities No room service, terrible breakfast",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-05-02,May,2026,May 2026,"Only stayed 1 night which was long enough Comfortable room, good location for Petronas Towers and shopping malls. Breakfast flies around the fruit, not as good a choice as the rest of the hotels, tables, chairs, sofas looked messy could be so much better. Hotel itself looked good, shame about breakfast room.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-25,April,2026,April 2026,"Pleasant The rooftop pool was great and had a good view. The one bedroom suite was nice and the beds were comfy. It was well equipped. In my opinion, this is not a 5 star hotel. I phoned reception and asked them to make me a reservation for their rooftop restaurant. They informed me they couldn t because the restaurant is owned by another company. This is not what i would expect from a 5 star hotel. I would expect to be able to request reception to make me any reservations I ask for right across the city, and this request was for a restaurant in the same building. The pool loungers by the roof top pool did not have cushions and were not comfortable. I also had to go back to reception to get pool towels despite not being previously informed. It has good potential but it is not a 5 star hotel, in my opinion.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-23,April,2026,April 2026,Pleasant Location and room comfort. Sofa and beds were comfortable. Gym and pools are great. Air conditioning in both bedrooms did not work. The shower floor was sloped away from the drain so held a major amount of water permanently.,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-18,April,2026,April 2026,Location sometimes is not enough Location Breakfast,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-12,April,2026,April 2026,Good location albeit restaurant on the 99th floor needs work on staff and service Location perfect viewing point for Towers The restaurant on the 99nd floor.. you have lots of people around the viewing area whilst eating .. need to determine whether it s a restaurant or viewing area,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-10,April,2026,April 2026,"Breakfast and breakfast hall is cramped and very poor Pool on the top floor is very small but good for the view. Stick to the pool on 6th floor. Good gym facilities, beautiful pool on 6th floor and a good location. One of the Indian security guard at the entrance was very rude or maybe just his culture, but definitely needs some training with how to greet staffs on arrival. Breakfasts hall is very small and cramped for the 2 hotels and when we complained at the reception, they laughed about it. Not many breakfast selection, comparing to other hotel we stopped in Malaysia.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-04-05,April,2026,April 2026,"Too many hassles The room was spacious and included a washing machine, which was very convenient. The pool on the 6th floor was large and pleasant, making it a nice place to relax. Check in was inefficient and frustrating, there was a queue, staff were answering their mobile phones during the process, and we were asked to scan a QR code and complete the check in ourselves which we refused . We were initially given a dirty room with multiple maintenance issues. After complaining, we were moved to a cleaner, larger room, but it still had several broken items. Breakfast was poor limited choice, not tasty, and items ran out quickly one day there wasn t even any bread left . Despite there being 3 of us, we were consistently given only 2 towels, and one day there were no pool towels available at all. The rooftop pool was disappointing, with loud music and dining tables blocking the view. The biggest issue, however, was the lifts very long wait times and key cards that often didn t work, making the experience very frustrating.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-03-31,March,2026,March 2026,Spacious Location staff Breakfast sucks,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-02-20,February,2026,February 2026,"Beautiful hotel, could do more with the bar and restaurant. Fantastic location and an amazing room, however there is little to no ability to get a drink or eat of the evening in the hotel. The bar and restaurant is franchised out. Above the bar and restaurant is franchised and we couldn t even get a plate of chips at the end of the day and had to leave the hotel and find food elsewhere.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-02-08,February,2026,February 2026,It was ok Location Lifts,Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-02-04,February,2026,February 2026,"Overall, the stay was average and not what I had hoped for. I liked the hotel because it is located in the city center. The room was large and spacious, and the apartment had all the necessary facilities, including a kitchen, bedroom, bathrooms, and an extra small room. I was not satisfied with the staff attitude at the reception. There was an issue with my booking, and I had to rebook at the reception with an extra charge of 500 MYR, which was disappointing and affected my stay.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-01-23,January,2026,January 2026,"Europeans do not bother The location was good. View of twin towers. Definitely not suitable for Europeans as everything is tailored for asian cultures. Breakfast was very poor, there was only Asian food, eggs and some fruit. Coffee machine was constantly broken and tables were not cleared. No information of hotel facilities. Infinity pool is not actually infinity. 4 sun beds for all hotel. Drinks very overpriced for roof bar and very poor quality cocktails. The room smell of garlic the whole stay, they sent the housekeeper to spray some air fresheners but not helped and no other actions.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-01-21,January,2026,January 2026,"Fantastic location, however doesn't live up to its 5 stars. Disappointing! After staying at a fabulous Ascott hotel in Penang, we had high hopes for this hotel in Kuala Lumpur. On arrival, staff were helpful with the check in process and informed us that they'd kindly upgraded our room free of charge. It appears that the hotel has two parts a hotel and also private residence in the form of apartments. We'd been put into one of the apartments which was a great size and included all hotel comforts. The location of the hotel is fantastic. We were informed on check in that the hotel had two pools one of the 6th floor and one on the top floor. The 6th floor pool was under maintenance, however we were advised this would be complete in the next day or two. The top floor pool was available to use, although we were advised that this could get quite busy in the afternoons due to after school clubs. Busy was an understatement! We went up to the top floor pool to explore, and it was FULL of young children and all their parents. It would have been impossible to sit up there. The views from the pool are amazing, so it was such a shame. There were also approx only 4 5 loungers, of which were hard with no cushions and therefore very uncomfortable. My husband went to ask reception about the 6th floor pool and when this may be available to use due to the crazyness of the top floor pool. Staff were unable to advise a time frame. We wouldn't have booked to stay in the hotel if we knew we wouldn't be able to relax around a pool after a day of seeing the sights. The staff gave the option of providing a refund for the night we stayed and us trying to find alternative accommodation, however as we were only staying for three nights, we didn't want to have to move elsewhere. The hotel breakfast room was beyond disappointing. Considering the size of the hotel, the room was tiny and felt so cramped. The food options were also poor, and we ended up grabbing a coffee from the next door coffee shop. This was our last stop of our honeymoon after touring Malaysia for three weeks, so although we didn't let it ruin our time, it was a slight disappointment. It definitely doesn't live up to its 5 stars unfortunately.",Neutral,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
